3202959008000	opera.opera_designer_role	theater.theater_designer_role	organization.role	theater.theater_role	projects.project_role
2100719003000	exhibitions.exhibition_venue	music.performance_venue	olympics.olympic_host_city	government.political_district	spaceflight.rocket_launch_site
2102549005000	games.game	chess.chess_game	cvg.game_version	cvg.musical_game	olympics.olympic_games
2102295002000	music.album_content_type	broadcast.content	computer.content_license	fictional_universe.fictional_substance	media_common.quotation_subject
2100289008000	theater.theater_designer	fashion.fashion_designer	boats.ship_designer	amusement_parks.ride_designer	automotive.designer
3205327002000	broadcast.genre	broadcast.broadcast_station_class	broadcast.radio_format	media_common.media_genre	computer.file_format_genre
2102807016000	spaceflight.bipropellant_rocket_engine	sports.handedness	spaceflight.rocket_engine	computer.computer_processor	automotive.model
2101705014000	games.game	travel.travel_destination	fictional_universe.fictional_setting	cvg.computer_game_region	cvg.computer_videogame
3201735002000	computer.internet_protocol	internet.protocol	computer.web_browser	computer.computing_platform	law.us_patent
3203229001000	engineering.channel_access_method	computer.internet_protocol	medicine.transmission_route	internet.protocol	government.government_service_channel
2100867004000	radio.radio_program	radio.radio_program_episode	broadcast.broadcast	time.event	broadcast.radio_station
2104447001000	measurement_unit.time_unit	military.military_unit	computer.computer_processor	medicine.diagnostic_test	business.currency_sub_unit
2101342001000	boats.ship_class	automotive.automotive_class	religion.religious_jurisdiction_class	martial_arts.martial_art_category	rail.steam_locomotive_class
3201921003000	law.constitutional_amendment	architecture.building	law.constitutional_convention	law.constitutional_amendment_proposer	law.constitution
4301766002000	computer.web_browser	internet.website	computer.software	computer.computing_platform	music.release_component
2102570010000	music.recording	opera.opera_recording	theater.musical_soundtrack	film.film_featured_song	computer.computer
2100891003000	medicine.medical_specialty	base.lightweight.profession	people.profession	fictional_universe.medical_condition_in_fiction	fictional_universe.character_occupation
3204498011000	cvg.computer_game_rating	tv.tv_rating	award.ranking	fictional_universe.character_rank	cvg.computer_game_rating_system
2105588005000	theater.play	media_common.media_genre	comic_books.comic_book_genre	comedy.comedy_genre	visual_art.visual_art_genre
2105576006000	cvg.cvg_platform	automotive.platform	computer.computing_platform	cvg.game_version	games.game
3201307000000	government.us_president	opera.opera_character	people.family	fictional_universe.fictional_character	government.government
2100804000000	sports.sports_team	ice_hockey.hockey_team	sports.professional_sports_team	education.educational_institution	american_football.football_team
2102999007000	games.game_expansion	cvg.computer_game_expansion	time.event	fictional_universe.fictional_organization	games.game
2102907001000	measurement_unit.measurement_system	people.human_measurement	measurement_unit.resistance_unit	medicine.diagnostic_test	astronomy.star_system
3201685001000	astronomy.galactic_shape	architecture.tower_shape	medicine.drug_form_shape	engineering.battery_shape_format	astronomy.galaxy
2102768000000	location.region	cvg.computer_game_region	location.it_region	government.political_district	location.location
2102767011000	tv.tv_series_episode	tv.tv_episode_segment	tv.multipart_tv_episode	medicine.medical_trial	tv.tv_program
2100352000000	games.game_publisher	book.publishing_company	cvg.cvg_publisher	comic_books.comic_book_publisher	food.licensee
3206022004000	medicine.medical_trial_health_authority	medicine.medical_trial	people.person	medicine.notable_person_with_medical_condition	organization.organization
2102768003000	location.country	travel.travel_destination	sports.sport_country	cvg.computer_game_region	fictional_universe.fictional_setting
2102625001000	amusement_parks.roller_coaster	amusement_parks.roller_coaster_propulsion_system	base.exoplanetology.exoplanet	geography.waterfall	music.release
4301069008000	tv.tv_song	cvg.musical_game_song	music.recording	film.film_song	sports.fight_song
2100278009000	games.game	cvg.computer_videogame	cvg.game_version	computer.computer_emulator	chess.chess_game
3201311008000	government.government_agency	organization.organization	spaceflight.space_agency	fictional_universe.fictional_organization	fictional_universe.fictional_organization_founder
2102600008000	digicams.digital_camera	astronomy.telescope	sports.sports_equipment	automotive.model	business.consumer_product
2102016018000	cvg.computer_game_engine	spaceflight.rocket_engine	engineering.engine	automotive.engine_type	music.release_component
3206530005000	digicams.camera_dimensions	measurement_unit.dimensions	measurement_unit.dimension	measurement_unit.common_dimension	astronomy.apparent_dimension
2100528009000	measurement_unit.unit_of_data_transmission_rate	medicine.transmission_route	automotive.transmission	automotive.transmission_type	spaceflight.satellite
2103630015000	comic_books.comic_book_writer	tv.tv_writer	people.person	comic_books.comic_book_colorist	film.director
3204132005000	media_common.quotation	tv.tv_episode_segment	media_common.quotation_addressee	film.editor	wine.appellation
2102568009000	people.human_measurement	architecture.building_function	measurement_unit.measurement_system	people.measured_body_part	food.culinary_measure
2100220002000	measurement_unit.volume_unit	measurement_unit.specific_volume_unit	law.us_patent	computer.computer_processor	automotive.model
2105409012000	games.game_expansion	cvg.computer_game_expansion	cvg.computer_game_mod	cvg.game_version	music.release_component
2100342004000	measurement_unit.measurement_system	people.human_measurement	astronomy.star_system	measurement_unit.energy_unit	people.measured_person
2103011005000	education.grade_level	travel.hotel_grade	fictional_universe.school_in_fiction	medicine.diagnostic_test	fictional_universe.fictional_character
2102643014000	conferences.conference	ice_hockey.hockey_conference	basketball.basketball_conference	time.event	american_football.football_conference
2101771010000	geography.mountain	geography.mountain_type	base.exoplanetology.exoplanet	type.type	geography.mountain_age
2103095003000	automotive.model	computer.computer	geography.mountain_type	martial_arts.martial_art	medicine.manufactured_drug_form
2101911002000	travel.hotel_brand	business.brand	travel.hotel_brand_owner	travel.hotel	architecture.architecture_firm
3203957003000	measurement_unit.energy_unit	measurement_unit.specific_energy_unit	measurement_unit.molar_energy_unit	measurement_unit.measurement_system	measurement_unit.energy_density_unit
3203410013000	boats.ship	user.patrick.default_domain.warship_v1_1	computer.computer	spaceflight.space_mission	base.exoplanetology.exoplanet
2102816000000	measurement_unit.volumetric_heat_capacity_unit	measurement_unit.heat_capacity_unit	measurement_unit.molar_heat_capacity_unit	measurement_unit.specific_heat_capacity_unit	measurement_unit.temperature_unit
3204665010000	automotive.make	business.brand	digicams.digital_camera_manufacturer	spaceflight.rocket_manufacturer	computer.computer_manufacturer_brand
2102101003000	measurement_unit.absorbed_dose_unit	measurement_unit.absorbed_dose_rate_unit	measurement_unit.exposure_unit	measurement_unit.radioactivity_unit	freebase.unit_profile
2101556015000	medicine.drug_formulation	medicine.routed_drug	medicine.drug	medicine.manufactured_drug_form	film.director
2103336015000	measurement_unit.unit_of_molar_mass	people.human_measurement	people.measured_body_part	measurement_unit.mass_unit	measurement_unit.common_dimension
2100804001000	ice_hockey.hockey_team	sports.sports_team	soccer.football_team	sports.professional_sports_team	american_football.football_team
2102294005000	protected_sites.natural_or_cultural_site_designation	protected_sites.listed_site	protected_sites.protected_site	architecture.building	base.exoplanetology.exoplanet
2101503006000	measurement_unit.measurement_system	astronomy.planetographic_coordinate_system	fictional_universe.fictional_calendar_system	people.human_measurement	astronomy.star_system
2104544020000	biology.organism	people.person	opera.opera_character	fictional_universe.fictional_character	symbols.namesake
2100871009000	education.school_mascot	sports.mascot	olympics.olympic_mascot	fictional_universe.fictional_character	sports.school_sports_team
2102773014000	fictional_universe.ethnicity_in_fiction	people.ethnicity	fictional_universe.fictional_language	language.language_dialect	people.person
2103011014000	education.grade_level	fictional_universe.school_in_fiction	people.person	fictional_universe.fictional_character	book.book_character
2101740004000	measurement_unit.measurement_system	spaceflight.spacecraft	fictional_universe.fictional_calendar_system	people.human_measurement	astronomy.planetographic_coordinate_system
2102847000000	games.game	cvg.computer_game_subject	amusement_parks.ride_theme	cvg.computer_videogame	tv.tv_subject
2100645005000	tv.multipart_tv_episode	sports.multi_event_tournament	spaceflight.space_program	music.multipart_release	architecture.building_complex_function
2104940004000	rail.rail_gauge	rail.railway	rail.railway_type	automotive.model	law.us_patent
2102398003000	conferences.conference_series	ice_hockey.hockey_conference	conferences.conference	time.event	cricket.cricket_tournament_event
2103557007000	meteorology.tropical_cyclone	sports.defunct_sports_team	astronomy.meteor_shower	business.defunct_company	base.exoplanetology.exoplanet
2102041005000	cvg.game_version	games.game	computer.software	music.release	computer.computer
2101798004000	cvg.game_version	games.game	music.single	computer.computer	music.release
2103629001000	cvg.game_version	games.game	medicine.manufactured_drug_form	computer.computer_emulator	computer.computer
2103604005000	music.composition	astronomy.meteoric_composition	opera.opera	wine.grape_variety_composition	music.composer
3204153020000	interests.collection_activity	exhibitions.type_of_exhibition	organization.organization	fictional_universe.fictional_organization	business.company_type
2102683001000	measurement_unit.measurement_system	astronomy.planetographic_coordinate_system	people.human_measurement	soccer.football_league_system	fictional_universe.fictional_calendar_system
2100605010000	digicams.camera_uncompressed_format	music.media_format	computer.file_format	computer.computer_processor	type.type
2104803000000	astronomy.plutoid	base.exoplanetology.exoplanet	astronomy.celestial_object	architecture.building_complex	fictional_universe.fictional_object
2104496004000	cvg.computer_game_compilation	cvg.video_game_soundtrack	music.featured_artist	medicine.manufactured_drug_form	music.soundtrack
2100155013000	biology.gene	biology.chromosome	base.exoplanetology.exoplanet	medicine.medical_trial	people.person
2105099001000	rail.rail_gauge	rail.railway	rail.railway_type	automotive.model	architecture.building
3206131006000	opera.opera_recording	music.recording	architecture.engineer	computer.computer	music.engineer
3205593018000	conferences.conference	time.event	ice_hockey.hockey_conference	basketball.basketball_conference	sports.tournament_team
2104865001000	comic_strips.comic_strip_character	comic_books.comic_book_character	people.person	fictional_universe.fictional_character	tv.tv_character
2100490006000	spaceflight.bipropellant_rocket_engine	sports.handedness	spaceflight.rocket_engine_fuel	spaceflight.rocket_engine	aviation.aircraft_engine_type
2102557001000	engineering.engine	cvg.computer_game_engine	games.game	spaceflight.rocket_engine	cvg.game_version
2102847013000	games.game	cvg.computer_videogame	music.soundtrack	cvg.computer_game_subject	cvg.game_version
2100336000000	common.topic	conferences.conference_subject	business.product_theme	book.book_subject	exhibitions.exhibition_subject
3205593011000	conferences.conference_series	time.event	tv.tv_program	conferences.conference	theater.theater_production
3205979004000	spaceflight.rocket_function	architecture.building_function	internet.api	architecture.building_complex_function	organization.role
2100915001000	measurement_unit.electric_charge_density_unit	measurement_unit.unit_of_density	measurement_unit.energy_density_unit	measurement_unit.charge_unit	measurement_unit.energy_unit
2102541001000	measurement_unit.luminous_flux_unit	measurement_unit.luminous_intensity_unit	measurement_unit.radiance_unit	measurement_unit.radiant_intensity_unit	measurement_unit.unit_of_conductivity
3200887003000	people.appointer	government.political_appointer	government.us_vice_president	people.appointed_role	organization.organization
3200808004000	food.beer_style	base.lightweight.beer_style	architecture.architectural_style	media_common.media_genre	broadcast.genre
2101200000000	measurement_unit.measurement_system	people.human_measurement	measurement_unit.exposure_unit	astronomy.star_system	astronomy.planetographic_coordinate_system
2102487015000	fictional_universe.fictional_universe	comic_books.comic_book_fictional_universe	fictional_universe.fictional_setting	fictional_universe.fictional_universe_creator	comic_books.comic_book_character
2101511008000	games.game	olympics.olympic_games	cvg.computer_videogame	cvg.game_version	music.soundtrack
3203410006000	boats.ship	user.patrick.default_domain.warship_v1_1	computer.computer	aviation.aircraft_model	fictional_universe.fictional_object_destroyer
2100056003000	measurement_unit.unit_of_volumetric_flow_rate	measurement_unit.volume_unit	measurement_unit.specific_volume_unit	measurement_unit.volumetric_heat_capacity_unit	measurement_unit.unit_of_density
2103788013000	rail.railway_terminus	travel.transport_terminus	rail.railway	architecture.building	music.release
2100198013000	games.game	cvg.game_version	cvg.computer_videogame	cvg.cvg_platform	spaceflight.rocket_function
3201478002000	automotive.generation	cvg.computer_game_engine	spaceflight.rocket_engine	engineering.engine	cvg.computer_game_engine_developer
2102041014000	cvg.game_version	media_common.adaptation	games.game	music.single	computer.computer
3201978007000	visual_art.art_owner	biology.owned_animal	book.newspaper_owner	internet.website_owner	broadcast.tv_station_owner
3204797000000	fictional_universe.fictional_creature	biology.domesticated_animal	comic_books.comic_book_character	film.film_character	theater.theater_character
2100877004000	ice_hockey.hockey_conference	conferences.conference	basketball.basketball_conference	time.event	american_football.football_conference
2101083010000	medicine.manufactured_drug_form	computer.computer_peripheral_class	medicine.drug	biology.owned_animal	protected_sites.listed_site
2100875012000	spaceflight.rocket_engine	spaceflight.rocket	automotive.model	engineering.engine	base.exoplanetology.exoplanet
2102569003000	education.school_category	architecture.architectural_style	type.type	martial_arts.martial_art_category	religion.religion
2100891015000	medicine.medical_specialty	base.lightweight.profession	people.profession	fictional_universe.character_occupation	fictional_universe.medical_condition_in_fiction
2100269017000	cvg.game_version	games.game	media_common.adaptation	cvg.computer_game_distribution_system	broadcast.distributor
3204660015000	spaceflight.astronaut	military.military_person	people.person	music.group_member	medicine.medical_trial
3203522002000	tv.tv_series_episode	tv.tv_producer_episode_credit	theater.theater_producer	broadcast.producer	music.producer
2101849002000	soccer.football_match	games.game	american_football.nfl_game	american_football.football_game	sports.sports_championship_event
2102295008000	broadcast.content	music.album_content_type	tv.tv_subject	music.music_video_subject	media_common.quotation_subject
2101720007000	measurement_unit.mass_unit	chemistry.atomic_mass	measurement_unit.unit_of_molar_mass	physics.subatomic_mass	military.military_unit_size
2102677005000	measurement_unit.volumetric_heat_capacity_unit	measurement_unit.heat_capacity_unit	measurement_unit.specific_heat_capacity_unit	measurement_unit.molar_heat_capacity_unit	measurement_unit.volume_unit
2102541004000	measurement_unit.luminous_flux_unit	measurement_unit.luminous_intensity_unit	measurement_unit.radiant_intensity_unit	measurement_unit.unit_of_conductivity	measurement_unit.radiance_unit
2102825011000	book.written_work	opera.opera	music.composition	projects.project	tv.tv_writer
2101653015000	tv.tv_series_episode	tv.tv_subject	common.topic	broadcast.content	tv.tv_program
2102864006000	law.judge	award.award_judge	medicine.medical_trial	law.court	people.person
3200435006000	military.military_unit	measurement_unit.area_unit	measurement_unit.mass_unit	measurement_unit.time_unit	architecture.building_complex
2103924002000	theater.theater	military.military_theater	architecture.building	olympics.olympic_venue	architecture.venue
3205832002000	spaceflight.bipropellant_rocket_engine	sports.handedness	spaceflight.rocket_engine_fuel	spaceflight.rocket_engine_oxidizer	spaceflight.rocket_fuel
2101811005000	measurement_unit.potential_unit	measurement_unit.energy_unit	engineering.electric_current_type	base.exoplanetology.exoplanet	measurement_unit.current_unit
3203071003000	internet.top_level_domain	internet.top_level_domain_registry	internet.top_level_domain_status	law.us_patent	internet.top_level_domain_type
3203650000000	measurement_unit.unit_of_density	measurement_unit.speed_unit	measurement_unit.area_unit	measurement_unit.energy_density_unit	people.human_measurement
3205791001000	computer.computer_emulator	computer.computer	cvg.game_version	base.exoplanetology.exoplanet	music.release
2101503014000	measurement_unit.measurement_system	astronomy.planetographic_coordinate_system	people.human_measurement	fictional_universe.fictional_calendar_system	astronomy.star_system
2100866000000	measurement_unit.measurement_system	astronomy.star_system	astronomy.planetographic_coordinate_system	measurement_unit.luminous_flux_unit	measurement_unit.magnetic_flux_unit
2100777003000	games.game	cvg.computer_videogame	computer.computer	cvg.game_version	cvg.video_game_soundtrack
2102395007000	games.game	cvg.computer_videogame	cvg.game_version	computer.computer	theater.play
2101342000000	boats.ship_class	automotive.automotive_class	broadcast.broadcast_station_class	rail.locomotive_class	rail.electric_locomotive_class
3200408005000	education.school_newspaper	book.newspaper	education.educational_institution	sports.school_sports_team	internet.website
4300311003000	sports.sports_team_owner	book.newspaper_owner	internet.website_owner	broadcast.tv_station_owner	skiing.ski_area_owner
2102398009000	conferences.conference_series	ice_hockey.hockey_conference	conferences.conference	time.event	basketball.basketball_conference
3200093011000	sports.sports_award_winner	award.award_winner	ice_hockey.hockey_player	soccer.football_player	medicine.notable_person_with_medical_condition
2101873002000	measurement_unit.angle_unit	measurement_unit.unit_of_molar_mass	base.exoplanetology.exoplanet	measurement_unit.specific_energy_unit	measurement_unit.solid_angle_unit
2101215002000	measurement_unit.measurement_system	people.human_measurement	organization.organization	astronomy.planetographic_coordinate_system	astronomy.star_system
2102003008000	broadcast.content	broadcast.podcast_feed	tv.tv_subject	music.album_content_type	computer.content_license
2102934011000	book.book_subject	tv.tv_subject	exhibitions.exhibition_subject	visual_art.art_subject	conferences.conference_subject
2102186013000	cvg.cvg_developer	architecture.engineering_firm	computer.software_developer	medicine.vaccine_developer	computer.programming_language_developer
2100656010000	organization.organization	automotive.company	fictional_universe.fictional_organization	architecture.engineering_firm	business.business_operation
3205441009000	book.publishing_company	comic_books.comic_book_publisher	cvg.cvg_publisher	book.book_edition	organization.organization
2102938003000	measurement_unit.specific_energy_unit	measurement_unit.energy_unit	measurement_unit.illuminance_unit	measurement_unit.unit_of_specific_fuel_consumption	measurement_unit.molar_energy_unit
3206501008000	food.recipe	distilled_spirits.blended_spirit	law.invention	food.dish	computer.computer_processor
3201449001000	spaceflight.spacecraft	aviation.aircraft_model	astronomy.celestial_object	computer.computer	spaceflight.satellite
3204433012000	computer.file_format	music.media_format	computer.file_format_genre	law.us_patent	computer.computer
2100559001000	medicine.drug_administration_route	medicine.drug_formulation	medicine.routed_drug	fictional_universe.fictional_organization	medicine.drug
2101289006000	food.dietary_restriction	religion.religious_practice	food.type_of_dish	dining.cuisine	food.dish
3206530003000	digicams.camera_dimensions	measurement_unit.common_dimension	measurement_unit.dimension	measurement_unit.dimensions	astronomy.apparent_dimension
2102487005000	fictional_universe.fictional_universe	comic_books.comic_book_fictional_universe	fictional_universe.fictional_setting	fictional_universe.fictional_universe_creator	comic_books.comic_book_character
2102437003000	measurement_unit.molar_volume_unit	measurement_unit.volume_unit	measurement_unit.unit_of_molar_mass	measurement_unit.mass_unit	measurement_unit.molar_energy_unit
2101068001000	measurement_unit.dose_equivalence_unit	measurement_unit.absorbed_dose_unit	measurement_unit.absorbed_dose_rate_unit	measurement_unit.illuminance_unit	measurement_unit.radioactivity_unit
2103788003000	rail.railway_terminus	travel.transport_terminus	rail.railway	architecture.building	metropolitan_transit.transit_stop
3201311010000	government.government_agency	organization.organization	government.government	spaceflight.space_agency	fictional_universe.fictional_organization_founder
2101441006000	people.human_measurement	law.us_patent	business.currency_sub_unit	finance.currency	medicine.manufactured_drug_form
3201062004000	measurement_unit.measurement_system	people.human_measurement	measurement_unit.acceleration_unit	measurement_unit.volumetric_heat_capacity_unit	measurement_unit.heat_capacity_unit
2100654009000	rail.railway	rail.rail_network	metropolitan_transit.transit_line	music.release	projects.project
2102194005000	measurement_unit.measurement_system	astronomy.star_system	fictional_universe.fictional_calendar_system	soccer.football_league_system	astronomy.planetographic_coordinate_system
2100063000000	rail.rail_gauge	rail.railway	rail.locomotive_class	rail.locomotive	rail.diesel_locomotive_class
3204168000000	computer.computer_processor	people.family	automotive.model	computer.computer	spaceflight.rocket_engine
2104288001000	measurement_unit.magnetic_field_strength_unit	measurement_unit.electric_field_strength_unit	military.military_unit_size	measurement_unit.specific_energy_unit	measurement_unit.magnetic_flux_unit
2104101000000	cvg.video_game_soundtrack	theater.musical_soundtrack	music.soundtrack	tv.tv_soundtrack	film.film
3204433007000	computer.file_format	music.media_format	law.us_patent	digicams.camera_uncompressed_format	internet.api
2100638000000	freebase.user_profile	people.person	fictional_universe.fictional_character	opera.opera_character	fictional_universe.person_in_fiction
3202416011000	cvg.game_version	computer.software_license	games.game	cvg.computer_game_mod	computer.software
2100021001000	book.periodical_frequency	measurement_unit.unit_of_frequency	broadcast.broadcast	music.recording	opera.opera_recording
2103059002000	measurement_unit.unit_of_force	military.military_unit_size	military.military_unit	measurement_unit.mass_unit	military.force_strength
2102330003000	cvg.cvg_platform	cvg.cvg_platform_family	automotive.platform	fictional_universe.fictional_organization	computer.computing_platform
2101892001000	people.human_measurement	medicine.diagnostic_test	food.culinary_measure	measurement_unit.dimension	baseball.batting_statistics
2100081023000	radio.radio_program_episode	radio.radio_episode_segment	broadcast.broadcast	radio.radio_program	opera.opera_recording
2100220001000	measurement_unit.volume_unit	measurement_unit.specific_volume_unit	measurement_unit.molar_volume_unit	measurement_unit.unit_of_molar_mass	measurement_unit.area_unit
2100804011000	sports.sports_team	soccer.football_team	ice_hockey.hockey_team	organization.club	education.educational_institution
3200528001000	base.events.geographical_scope	organization.organization_scope	conferences.conference_series	conferences.conference_subject	dataworld.information_source
4302008004000	sports.tournament_event	sports.tournament_event_competition	cricket.cricket_tournament_event	cricket.cricket_tournament	tennis.tennis_tournament
2102981002000	automotive.engine	engineering.engine	spaceflight.rocket_engine	boats.engine	automotive.model
2101825004000	engineering.engine	spaceflight.rocket_engine	cvg.computer_game_engine	music.release_component	architecture.building_complex_function
2101224000000	rail.railway	rail.rail_network	spaceflight.rocket_engine	metropolitan_transit.transit_line	aviation.aircraft_line
2100042005000	cvg.cvg_platform	automotive.platform	sports.multi_event_tournament	computer.computing_platform	games.game_genre
2101811003000	measurement_unit.potential_unit	engineering.electric_current_type	measurement_unit.energy_unit	architecture.building_complex_function	base.exoplanetology.exoplanet
3202594006000	measurement_unit.volume_unit	measurement_unit.molar_volume_unit	measurement_unit.specific_volume_unit	measurement_unit.temperature_unit	measurement_unit.pressure_unit
2102643016000	conferences.conference	ice_hockey.hockey_conference	basketball.basketball_conference	time.event	american_football.football_conference
3206084014000	book.book	religion.religious_text	comic_books.comic_book_story	book.author	comic_books.comic_book_writer
2101570003000	measurement_unit.measurement_system	measurement_unit.speed_unit	people.human_measurement	fictional_universe.fictional_calendar_system	transportation.highway_system
2101798003000	cvg.game_version	games.game	music.release	cvg.cvg_platform	cvg.computer_game_mod
2102384014000	business.business_operation	organization.organization	fictional_universe.fictional_organization	aviation.airline	automotive.company
4302718003000	food.recipe	distilled_spirits.blended_spirit	wine.wine	opera.opera_production	time.event
2101917000000	measurement_unit.resistance_unit	measurement_unit.unit_of_resistivity	military.military_unit	measurement_unit.unit_of_conductivity	fictional_universe.fictional_organization
2100832000000	measurement_unit.measurement_system	astronomy.planetographic_coordinate_system	soccer.football_league_system	astronomy.star_system	fictional_universe.fictional_calendar_system
2100654004000	rail.rail_network	travel.transport_operator	rail.railway_operator	metropolitan_transit.transit_system	rail.railway
2100484016000	comic_books.comic_book_penciler	book.illustrator	people.person	comic_books.comic_book_colorist	fictional_universe.person_in_fiction
4302706009000	soccer.football_match	games.game	american_football.football_game	american_football.nfl_game	soccer.football_goal
3202751000000	measurement_unit.energy_unit	measurement_unit.specific_energy_unit	measurement_unit.molar_energy_unit	measurement_unit.energy_density_unit	measurement_unit.radiance_unit
2103277003000	computer.computer	business.consumer_product	computer.computer_processor	automotive.model	digicams.digital_camera
3206340002000	internet.website	computer.web_browser	organization.organization	fictional_universe.fictional_organization	business.business_operation
2100192004000	measurement_unit.measurement_system	measurement_unit.thermal_conductivity_unit	measurement_unit.unit_of_conductivity	measurement_unit.energy_unit	measurement_unit.specific_energy_unit
3201457010000	exhibitions.exhibition	architecture.museum	music.featured_artist	event.presented_work	visual_art.art_series
3204629008000	physics.particle	base.exoplanetology.exoplanet	fictional_universe.fictional_object	physics.quark	fictional_universe.fictional_creature
2103665003000	wine.wine	distilled_spirits.blended_spirit	government.election_poll	distilled_spirits.distilled_spirit	music.release
2103208014000	boats.ship_builder	organization.organization	architecture.architecture_firm	architecture.engineering_firm	people.family
2102389012000	architecture.tower_shape	engineering.battery_shape_format	astronomy.galactic_shape	medicine.drug_form_shape	book.poetic_meter
2104447004000	measurement_unit.time_unit	military.military_unit	computer.computer_processor	business.currency_sub_unit	military.military_unit_size
3200983010000	sports.professional_sports_team	ice_hockey.hockey_team	sports.sports_team	baseball.baseball_team	organization.organization
2103019005000	medicine.infectious_disease	biology.domesticated_animal	medicine.disease_cause	medicine.disease	medicine.vaccine
2102181007000	measurement_unit.measurement_system	soccer.football_league_system	astronomy.star_system	astronomy.planetographic_coordinate_system	fictional_universe.fictional_calendar_system
2100683005000	biology.gene_ontology_data_source	dataworld.information_source	biology.source_organism	education.academic	biology.gene_ontology_group
2102052003000	radio.radio_episode_segment	tv.tv_episode_segment	radio.radio_program_episode	broadcast.content	radio.radio_program
2102441005000	freebase.user_profile	people.person	fictional_universe.fictional_character	fictional_universe.fictional_character_creator	fictional_universe.fictional_universe_creator
3205361004000	broadcast.radio_format	music.media_format	broadcast.broadcast_station_class	digicams.camera_uncompressed_format	broadcast.genre
3202503015000	food.cheese	automotive.model	computer.computer_peripheral_class	wine.wine	food.dish
2105557003000	measurement_unit.unit_of_data_transmission_rate	automotive.transmission	medicine.transmission_route	automotive.transmission_type	organization.organization
3201457013000	visual_art.art_series	exhibitions.exhibition	music.concert	visual_art.artwork	architecture.building_complex
2100352012000	games.game_publisher	book.publishing_company	cvg.cvg_publisher	comic_books.comic_book_publisher	organization.organization
2101137008000	aviation.airliner_accident	amusement_parks.accident	medicine.medical_trial	business.defunct_company	sports.defunct_sports_team
2101465003000	games.game	cvg.computer_videogame	cvg.game_version	media_common.adaptation	computer.computer_emulator
2101650001000	sports.multi_event_tournament	tennis.tennis_tournament	cricket.cricket_tournament	cricket.cricket_tournament_event	sports.tournament_event_competition
2101933014000	book.poem	music.composition	opera.opera	cvg.musical_game_song	book.poem_character
3204903000000	medicine.drug_form_shape	engineering.battery_shape_format	architecture.tower_shape	astronomy.galactic_shape	medicine.manufactured_drug_form
2100185002000	book.written_work	fictional_universe.work_of_fiction	book.cited_work	award.long_listed_work	book.scholarly_work
2100717005000	food.dish	dining.cuisine	time.holiday	education.educational_institution	food.food
3204366002000	games.game_expansion	cvg.computer_game_expansion	cvg.computer_game_mod	cvg.game_version	music.release_component
2101822002000	measurement_unit.measurement_system	astronomy.planetographic_coordinate_system	astronomy.star_system	fictional_universe.fictional_calendar_system	people.human_measurement
4301141014000	games.game	cvg.computer_game_distribution_system	cvg.game_version	games.game_publisher	broadcast.distributor
2100924013000	media_common.quotation_subject	common.topic	tv.tv_subject	book.book_subject	exhibitions.exhibition_subject
2101999006000	digicams.digital_camera	business.business_location	tv.tv_location	location.location	travel.travel_destination
2103177012000	film.film_character	theater.theater_character	fictional_universe.fictional_character	opera.opera_character	cvg.game_character
3205593016000	ice_hockey.hockey_conference	conferences.conference	basketball.basketball_conference	american_football.football_conference	time.event
2102570003000	opera.opera_recording	music.recording	music.producer	film.film_featured_song	opera.opera_producer
3203411010000	internet.top_level_domain_registry	biology.breed_registry	biology.breed_registration	food.licensee	law.us_patent
2101566003000	measurement_unit.energy_unit	measurement_unit.molar_energy_unit	measurement_unit.power_unit	measurement_unit.potential_unit	measurement_unit.energy_density_unit
2105387000000	radio.radio_program	music.featured_artist	radio.radio_program_episode	government.election_poll	spaceflight.space_program
3205006003000	measurement_unit.energy_unit	measurement_unit.heat_capacity_unit	measurement_unit.molar_energy_unit	measurement_unit.molar_heat_capacity_unit	measurement_unit.potential_unit
2102013012000	biology.organism	fictional_universe.character_species	fictional_universe.fictional_creature	medicine.medical_trial	architecture.building_complex_function
2103095009000	geography.mountain_type	type.type	organization.organization_type	spaceflight.satellite_type	bicycles.bicycle_type
2100777009000	games.game	music.soundtrack	cvg.game_version	cvg.video_game_soundtrack	tv.tv_soundtrack
2104958009000	film.editor	comic_books.comic_book_editor	people.person	book.series_editor	medicine.medical_trial
3201311013000	organization.organization	government.government	government.government_agency	spaceflight.space_agency	fictional_universe.fictional_organization_founder
2100738007000	meteorology.beaufort_wind_force	measurement_unit.unit_of_force	military.force_strength	aviation.aircraft_model	meteorology.tropical_cyclone_category
2100451007000	astronomy.asteroid	base.exoplanetology.exoplanet	astronomy.asteroid_family	medicine.medical_trial	fictional_universe.fictional_object
2102649012000	games.game	cvg.computer_videogame	comic_books.comic_book_series	cvg.game_series	games.playing_card_game
2102553009000	comic_books.comic_book_issue	book.magazine_issue	business.issue	comic_books.comic_book_story	book.newspaper_issue
2102669006000	fictional_universe.fictional_setting	fictional_universe.type_of_fictional_setting	location.in_city	religion.type_of_place_of_worship	people.place_of_interment
2101705012000	fictional_universe.fictional_setting	cvg.computer_game_region	travel.travel_destination	games.game	location.location
2103914001000	biology.organism_classification	protected_sites.site_listing_category	internet.top_level_domain_type	biology.organism_classification_rank	law.us_patent
2101967001000	measurement_unit.substance_unit	engineering.material	fictional_universe.fictional_substance	military.military_unit_size	measurement_unit.amount_concentration_unit
